teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_T,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Vassar,311202,2012,22,5.590909090909091,4.0,123.0,22,6.909090909090909,6.0,152.0,11.0,17.0,10.0,"[311224.0, 311224.0, 311561.0, 311561.0, 311039.0, 311039.0, 311303.0, 311509.0, 311509.0, 311545.0, 311545.0, 311008.0, 311538.0, 311538.0, 311538.0, 311436.0, 311436.0, 311203.0, 311462.0, 311462.0, 311008.0, 311008.0, 311279.0, 311279.0, 311303.0, 311303.0, 311330.0, 311330.0, 311330.0, 311330.0, 311036.0, 311036.0, 311449.0, 311449.0, 311341.0, 311341.0, 311432.0, 311432.0]",0.45454545454545453,-29.0,-1.3181818181818183,,,,,,,,,,,,,,7.0,2.4285714285714284,2.0,17.0,7.0,4.428571428571429,3.0,31.0,5.0,9.0,2.0,"[311561.0, 311561.0, 311008.0, 311538.0, 311538.0, 311538.0, 311462.0, 311462.0, 311008.0, 311008.0, 311036.0, 311036.0, 311449.0, 311449.0, 311432.0, 311432.0]",0.2857142857142857,-14.0,-2.0000000000000004,15.0,7.066666666666666,6.0,106.0,15.0,8.066666666666666,8.0,121.0,6.0,8.0,8.0,"[311224.0, 311224.0, 311039.0, 311039.0, 311303.0, 311509.0, 311509.0, 311545.0, 311545.0, 311436.0, 311436.0, 311203.0, 311279.0, 311279.0, 311303.0, 311303.0, 311330.0, 311330.0, 311330.0, 311330.0, 311341.0, 311341.0]",0.5333333333333333,-15.0,-1.0
Vermontville Maple Valley,311016,2012,15,3.6,3.0,54.0,15,6.866666666666666,7.0,103.0,14.0,11.0,1.0,"[311364.0, 311364.0, 311349.0, 311349.0, 311354.0, 311354.0, 311156.0, 311156.0, 311148.0, 311148.0, 311246.0, 311461.0, 311461.0, 311322.0, 311322.0, 311245.0, 311245.0, 311131.0, 311131.0, 311406.0, 311406.0, 311051.0, 311051.0, 311497.0, 311469.0, 311469.0]",0.06666666666666667,-49.0,-3.266666666666666,,,,,,,,,,,,,,6.0,2.3333333333333335,2.5,14.0,6.0,4.666666666666667,5.5,28.0,6.0,5.0,0.0,"[311354.0, 311354.0, 311322.0, 311322.0, 311131.0, 311131.0, 311406.0, 311406.0, 311051.0, 311051.0, 311497.0]",0.0,-14.0,-2.3333333333333335,9.0,4.444444444444445,5.0,40.0,9.0,8.333333333333334,8.0,75.0,8.0,6.0,1.0,"[311364.0, 311364.0, 311349.0, 311349.0, 311156.0, 311156.0, 311148.0, 311148.0, 311246.0, 311461.0, 311461.0, 311245.0, 311245.0, 311469.0, 311469.0]",0.1111111111111111,-35.0,-3.8888888888888893
Vestaburg,311504,2012,13,4.6923076923076925,5.0,61.0,13,7.923076923076923,8.0,103.0,9.0,7.0,4.0,"[311535.0, 311401.0, 311284.0, 311284.0, 311357.0, 311311.0, 311311.0, 311543.0, 311543.0, 311068.0, 311068.0, 311014.0, 311014.0, 311284.0, 311284.0, 311311.0, 311229.0, 311543.0, 311246.0, 311014.0]",0.3076923076923077,-42.0,-3.230769230769231,,,,,,,,,,,,,,5.0,2.6,1.0,13.0,5.0,9.8,12.0,49.0,4.0,3.0,1.0,"[311401.0, 311311.0, 311311.0, 311014.0, 311014.0, 311284.0, 311284.0, 311543.0]",0.2,-36.0,-7.200000000000001,8.0,6.0,6.5,48.0,8.0,6.75,5.5,54.0,5.0,4.0,3.0,"[311535.0, 311284.0, 311284.0, 311357.0, 311543.0, 311543.0, 311068.0, 311068.0, 311311.0, 311229.0, 311246.0, 311014.0]",0.375,-6.0,-0.75
Waldron,311427,2012,2,2.0,2.0,4.0,2,10.5,10.5,21.0,2.0,4.0,0.0,"[311365.0, 311365.0, 311440.0, 311440.0, 311299.0, 311299.0]",0.0,-17.0,-8.5,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[311440.0, 311440.0]",,0.0,,2.0,2.0,2.0,4.0,2.0,10.5,10.5,21.0,2.0,2.0,0.0,"[311365.0, 311365.0, 311299.0, 311299.0]",0.0,-17.0,-8.5
Walkerville,311019,2012,0,,,0.0,0,,,0.0,0.0,10.0,0.0,"[311550.0, 311550.0, 311076.0, 311032.0, 311032.0, 311493.0, 311493.0, 311253.0, 311253.0, 311549.0]",,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,"[311032.0, 311032.0, 311493.0, 311493.0, 311549.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,"[311550.0, 311550.0, 311076.0, 311253.0, 311253.0]",,0.0,
Walled Lake Central,311352,2012,31,5.935483870967742,5.0,184.0,31,4.225806451612903,4.0,131.0,10.0,1.0,21.0,"[311460.0, 311078.0, 311078.0, 311507.0, 311507.0, 311167.0, 311491.0, 311460.0, 311460.0, 311005.0, 311247.0, 311247.0, 311113.0, 311295.0, 311292.0, 311358.0, 311346.0, 311346.0, 311431.0, 311159.0, 311159.0, 311030.0, 311358.0, 311351.0, 311030.0, 311030.0, 311468.0, 311476.0, 311005.0, 311167.0, 311152.0, 311152.0]",0.6774193548387096,53.0,1.709677419354839,,,,,,,,,,,,,,13.0,6.615384615384615,5.0,86.0,13.0,3.923076923076923,4.0,51.0,3.0,0.0,10.0,"[311460.0, 311491.0, 311292.0, 311358.0, 311346.0, 311346.0, 311431.0, 311358.0, 311030.0, 311030.0, 311468.0, 311005.0, 311167.0]",0.7692307692307693,35.0,2.692307692307692,18.0,5.444444444444445,5.0,98.0,18.0,4.444444444444445,5.5,80.0,7.0,1.0,11.0,"[311078.0, 311078.0, 311507.0, 311507.0, 311167.0, 311460.0, 311460.0, 311005.0, 311247.0, 311247.0, 311113.0, 311295.0, 311159.0, 311159.0, 311030.0, 311351.0, 311476.0, 311152.0, 311152.0]",0.6111111111111112,18.0,1.0
Walled Lake Northern,311159,2012,23,5.826086956521739,6.0,134.0,23,4.304347826086956,4.0,99.0,6.0,3.0,17.0,"[311358.0, 311180.0, 311460.0, 311070.0, 311023.0, 311351.0, 311491.0, 311030.0, 311030.0, 311191.0, 311191.0, 311468.0, 311468.0, 311292.0, 311118.0, 311113.0, 311352.0, 311352.0, 311431.0, 311346.0, 311346.0, 311005.0, 311247.0, 311072.0, 311351.0, 311078.0]",0.7391304347826086,35.0,1.5217391304347831,,,,,,,,,,,,,,14.0,5.571428571428571,6.0,78.0,14.0,3.9285714285714284,4.0,55.0,3.0,0.0,11.0,"[311460.0, 311070.0, 311351.0, 311191.0, 311191.0, 311113.0, 311352.0, 311352.0, 311346.0, 311346.0, 311005.0, 311247.0, 311351.0, 311078.0]",0.7857142857142857,23.0,1.6428571428571428,9.0,6.222222222222222,6.0,56.0,9.0,4.888888888888889,3.0,44.0,3.0,3.0,6.0,"[311358.0, 311180.0, 311023.0, 311491.0, 311030.0, 311030.0, 311468.0, 311468.0, 311292.0, 311118.0, 311431.0, 311072.0]",0.6666666666666666,12.0,1.333333333333333
Walled Lake Western,311247,2012,25,5.72,6.0,143.0,25,4.96,4.0,124.0,12.0,3.0,13.0,"[311316.0, 311078.0, 311507.0, 311507.0, 311628.0, 311295.0, 311431.0, 311208.0, 311208.0, 311351.0, 311352.0, 311352.0, 311294.0, 311491.0, 311030.0, 311030.0, 311005.0, 311030.0, 311292.0, 311346.0, 311346.0, 311358.0, 311113.0, 311468.0, 311468.0, 311159.0, 311491.0, 311439.0]",0.52,19.0,0.7599999999999998,,,,,,,,,,,,,,14.0,6.357142857142857,6.0,89.0,14.0,5.357142857142857,5.0,75.0,5.0,0.0,9.0,"[311316.0, 311628.0, 311431.0, 311208.0, 311208.0, 311352.0, 311352.0, 311294.0, 311491.0, 311030.0, 311030.0, 311292.0, 311491.0, 311439.0]",0.6428571428571429,14.0,1.0,11.0,4.909090909090909,4.0,54.0,11.0,4.454545454545454,4.0,49.0,7.0,3.0,4.0,"[311078.0, 311507.0, 311507.0, 311295.0, 311351.0, 311005.0, 311030.0, 311346.0, 311346.0, 311358.0, 311113.0, 311468.0, 311468.0, 311159.0]",0.36363636363636365,5.0,0.45454545454545503
Warren Cousino,311017,2012,19,6.2631578947368425,6.0,119.0,19,4.473684210526316,4.0,85.0,8.0,3.0,11.0,"[311074.0, 311074.0, 311194.0, 311508.0, 311081.0, 311081.0, 311152.0, 311056.0, 311006.0, 311567.0, 311567.0, 311498.0, 311074.0, 311276.0, 311056.0, 311158.0, 311006.0, 311498.0, 311309.0, 311309.0, 311074.0, 311276.0]",0.5789473684210527,34.0,1.7894736842105265,,,,,,,,,,,,,,13.0,7.153846153846154,7.0,93.0,13.0,4.461538461538462,4.0,58.0,4.0,0.0,9.0,"[311194.0, 311508.0, 311081.0, 311081.0, 311056.0, 311006.0, 311567.0, 311567.0, 311074.0, 311056.0, 311158.0, 311498.0, 311276.0]",0.6923076923076923,35.0,2.6923076923076925,6.0,4.333333333333333,4.0,26.0,6.0,4.5,4.5,27.0,4.0,3.0,2.0,"[311074.0, 311074.0, 311152.0, 311498.0, 311276.0, 311006.0, 311309.0, 311309.0, 311074.0]",0.3333333333333333,-1.0,-0.16666666666666696
Warren DeLaSalle,311372,2012,27,4.925925925925926,5.0,133.0,27,5.185185185185185,4.0,140.0,18.0,4.0,8.0,"[311186.0, 311228.0, 311228.0, 311384.0, 311474.0, 311474.0, 311152.0, 311152.0, 311121.0, 311121.0, 311309.0, 311277.0, 311277.0, 311316.0, 311316.0, 311126.0, 311126.0, 311228.0, 311228.0, 311121.0, 311121.0, 311277.0, 311277.0, 311316.0, 311316.0, 311194.0, 311126.0, 311126.0, 311133.0, 311049.0]",0.2962962962962963,-7.0,-0.2592592592592595,,,,,,,,,,,,,,12.0,3.4166666666666665,3.0,41.0,12.0,4.666666666666667,4.0,56.0,9.0,1.0,2.0,"[311228.0, 311228.0, 311152.0, 311152.0, 311121.0, 311121.0, 311316.0, 311316.0, 311126.0, 311126.0, 311277.0, 311277.0]",0.16666666666666666,-15.0,-1.2500000000000004,15.0,6.133333333333334,6.0,92.0,15.0,5.6,5.0,84.0,9.0,3.0,6.0,"[311186.0, 311384.0, 311474.0, 311474.0, 311309.0, 311277.0, 311277.0, 311228.0, 311228.0, 311121.0, 311121.0, 311316.0, 311316.0, 311194.0, 311126.0, 311126.0, 311133.0, 311049.0]",0.4,8.0,0.5333333333333341
Warren Fitzgerald,311037,2012,22,7.954545454545454,7.0,175.0,22,5.5,6.0,121.0,9.0,2.0,13.0,"[311608.0, 311074.0, 311314.0, 311459.0, 311416.0, 311566.0, 311467.0, 311020.0, 311006.0, 311629.0, 311244.0, 311108.0, 311127.0, 311168.0, 311429.0, 311244.0, 311123.0, 311136.0, 311108.0, 311127.0, 311083.0, 311168.0, 311123.0, 311495.0]",0.5909090909090909,54.0,2.454545454545454,,,,,,,,,,,,,,8.0,10.0,9.0,80.0,8.0,4.125,4.5,33.0,2.0,0.0,6.0,"[311608.0, 311314.0, 311006.0, 311244.0, 311127.0, 311123.0, 311108.0, 311168.0]",0.75,47.0,5.875,14.0,6.785714285714286,5.0,95.0,14.0,6.285714285714286,7.5,88.0,7.0,2.0,7.0,"[311074.0, 311459.0, 311416.0, 311566.0, 311467.0, 311020.0, 311629.0, 311108.0, 311168.0, 311429.0, 311244.0, 311136.0, 311127.0, 311083.0, 311123.0, 311495.0]",0.5,7.0,0.5
Warren Lincoln,311244,2012,16,4.875,4.5,78.0,16,10.25,11.0,164.0,13.0,3.0,3.0,"[311056.0, 311015.0, 311015.0, 311459.0, 311276.0, 311234.0, 311234.0, 311566.0, 311037.0, 311123.0, 311168.0, 311136.0, 311127.0, 311037.0, 311123.0, 311168.0, 311108.0, 311127.0, 311136.0]",0.1875,-86.0,-5.375,,,,,,,,,,,,,,7.0,4.857142857142857,6.0,34.0,7.0,13.285714285714286,14.0,93.0,6.0,0.0,1.0,"[311056.0, 311168.0, 311037.0, 311123.0, 311108.0, 311127.0, 311136.0]",0.14285714285714285,-59.0,-8.42857142857143,9.0,4.888888888888889,4.0,44.0,9.0,7.888888888888889,7.0,71.0,7.0,3.0,2.0,"[311015.0, 311015.0, 311459.0, 311276.0, 311234.0, 311234.0, 311566.0, 311037.0, 311123.0, 311136.0, 311127.0, 311168.0]",0.2222222222222222,-27.0,-3.0
Warren Mott,311194,2012,19,5.0,5.0,95.0,19,5.473684210526316,5.0,104.0,9.0,6.0,10.0,"[311152.0, 311015.0, 311015.0, 311094.0, 311017.0, 311081.0, 311627.0, 311426.0, 311467.0, 311133.0, 311094.0, 311508.0, 311152.0, 311309.0, 311467.0, 311498.0, 311498.0, 311426.0, 311094.0, 311372.0, 311508.0, 311309.0, 311074.0, 311567.0, 311276.0]",0.5263157894736842,-9.0,-0.47368421052631593,0.0,,,0.0,0.0,,,0.0,4.0,"[311074.0, 311426.0, 311214.0, 311094.0]",0.0,0.0,,8.0,2.625,2.0,21.0,8.0,5.625,5.5,45.0,5.0,5.0,3.0,"[311015.0, 311094.0, 311094.0, 311467.0, 311426.0, 311372.0, 311508.0, 311309.0, 311074.0, 311567.0, 311276.0, 311426.0, 311214.0]",0.375,-24.0,-3.0,11.0,6.7272727272727275,7.0,74.0,11.0,5.363636363636363,5.0,59.0,4.0,5.0,7.0,"[311152.0, 311015.0, 311017.0, 311081.0, 311627.0, 311426.0, 311467.0, 311133.0, 311508.0, 311152.0, 311309.0, 311498.0, 311498.0, 311094.0, 311074.0, 311094.0]",0.6363636363636364,15.0,1.3636363636363642
Warren Woods Tower,311074,2012,18,5.944444444444445,5.0,107.0,18,7.111111111111111,6.0,128.0,9.0,5.0,9.0,"[311037.0, 311419.0, 311419.0, 311017.0, 311017.0, 311426.0, 311400.0, 311400.0, 311627.0, 311006.0, 311498.0, 311276.0, 311017.0, 311133.0, 311056.0, 311006.0, 311619.0, 311619.0, 311498.0, 311276.0, 311017.0, 311056.0, 311194.0]",0.5,-21.0,-1.166666666666666,0.0,,,0.0,0.0,,,0.0,1.0,[311194.0],0.0,0.0,,11.0,6.909090909090909,7.0,76.0,11.0,6.818181818181818,6.0,75.0,4.0,1.0,7.0,"[311037.0, 311419.0, 311419.0, 311400.0, 311400.0, 311627.0, 311276.0, 311006.0, 311498.0, 311017.0, 311056.0, 311194.0]",0.6363636363636364,1.0,0.09090909090909083,7.0,4.428571428571429,2.0,31.0,7.0,7.571428571428571,7.0,53.0,5.0,5.0,2.0,"[311017.0, 311017.0, 311426.0, 311006.0, 311498.0, 311017.0, 311133.0, 311056.0, 311619.0, 311619.0, 311276.0, 311194.0]",0.2857142857142857,-22.0,-3.1428571428571423
Waterford Kettering,311468,2012,21,3.0952380952380953,3.0,65.0,21,4.904761904761905,5.0,103.0,13.0,4.0,8.0,"[311539.0, 311358.0, 311358.0, 311113.0, 311070.0, 311070.0, 311431.0, 311346.0, 311346.0, 311351.0, 311159.0, 311159.0, 311491.0, 311005.0, 311030.0, 311030.0, 311539.0, 311539.0, 311292.0, 311247.0, 311247.0, 311352.0, 311158.0, 311431.0, 311218.0]",0.38095238095238093,-38.0,-1.8095238095238098,,,,,,,,,,,,,,13.0,3.6153846153846154,3.0,47.0,13.0,4.3076923076923075,5.0,56.0,6.0,3.0,7.0,"[311539.0, 311358.0, 311358.0, 311113.0, 311346.0, 311346.0, 311351.0, 311159.0, 311159.0, 311005.0, 311539.0, 311539.0, 311247.0, 311247.0, 311431.0, 311218.0]",0.5384615384615384,-9.0,-0.6923076923076921,8.0,2.25,2.0,18.0,8.0,5.875,6.5,47.0,7.0,1.0,1.0,"[311070.0, 311070.0, 311431.0, 311491.0, 311030.0, 311030.0, 311292.0, 311352.0, 311158.0]",0.125,-29.0,-3.625
Waterford Mott,311346,2012,22,5.5,6.5,121.0,22,5.363636363636363,5.0,118.0,11.0,6.0,11.0,"[311358.0, 311358.0, 311089.0, 311495.0, 311495.0, 311292.0, 311030.0, 311113.0, 311468.0, 311468.0, 311257.0, 311431.0, 311352.0, 311352.0, 311351.0, 311491.0, 311247.0, 311247.0, 311030.0, 311070.0, 311005.0, 311159.0, 311159.0, 311113.0, 311236.0, 311015.0, 311015.0, 311200.0]",0.5,3.0,0.1363636363636367,,,,,,,,,,,,,,8.0,5.75,7.0,46.0,8.0,4.25,5.0,34.0,1.0,2.0,7.0,"[311292.0, 311030.0, 311431.0, 311491.0, 311247.0, 311247.0, 311030.0, 311113.0, 311236.0, 311200.0]",0.875,12.0,1.5,14.0,5.357142857142857,4.5,75.0,14.0,6.0,4.5,84.0,10.0,4.0,4.0,"[311358.0, 311358.0, 311089.0, 311495.0, 311495.0, 311113.0, 311468.0, 311468.0, 311257.0, 311352.0, 311352.0, 311351.0, 311070.0, 311005.0, 311159.0, 311159.0, 311015.0, 311015.0]",0.2857142857142857,-9.0,-0.6428571428571432
Waterford Our Lady,311323,2012,40,6.6,6.0,264.0,40,3.8,3.0,152.0,14.0,2.0,26.0,"[311070.0, 311070.0, 311283.0, 311283.0, 311258.0, 311258.0, 311302.0, 311302.0, 311521.0, 311521.0, 311302.0, 311302.0, 311314.0, 311314.0, 311314.0, 311314.0, 311072.0, 311258.0, 311258.0, 311521.0, 311521.0, 311070.0, 311070.0, 311283.0, 311283.0, 311258.0, 311258.0, 311302.0, 311302.0, 311521.0, 311521.0, 311302.0, 311302.0, 311314.0, 311314.0, 311314.0, 311314.0, 311072.0, 311258.0, 311258.0, 311521.0, 311521.0]",0.65,112.0,2.8,,,,,,,,,,,,,,16.0,9.25,9.0,148.0,16.0,2.875,2.5,46.0,4.0,0.0,12.0,"[311302.0, 311302.0, 311521.0, 311521.0, 311314.0, 311314.0, 311258.0, 311258.0, 311302.0, 311302.0, 311521.0, 311521.0, 311314.0, 311314.0, 311258.0, 311258.0]",0.75,102.0,6.375,24.0,4.833333333333333,4.5,116.0,24.0,4.416666666666667,3.5,106.0,10.0,2.0,14.0,"[311070.0, 311070.0, 311283.0, 311283.0, 311258.0, 311258.0, 311302.0, 311302.0, 311314.0, 311314.0, 311072.0, 311521.0, 311521.0, 311070.0, 311070.0, 311283.0, 311283.0, 311258.0, 311258.0, 311302.0, 311302.0, 311314.0, 311314.0, 311072.0, 311521.0, 311521.0]",0.5833333333333334,10.0,0.4166666666666661
Watervliet,311391,2012,14,7.071428571428571,5.5,99.0,14,2.857142857142857,2.5,40.0,4.0,7.0,10.0,"[311304.0, 311172.0, 311172.0, 311299.0, 311487.0, 311353.0, 311353.0, 311383.0, 311383.0, 311102.0, 311102.0, 311245.0, 311531.0, 311531.0, 311392.0, 311392.0, 311120.0, 311174.0, 311174.0, 311120.0, 311428.0]",0.7142857142857143,59.0,4.2142857142857135,,,,,,,,,,,,,,8.0,6.875,5.5,55.0,8.0,3.125,3.0,25.0,3.0,3.0,5.0,"[311299.0, 311383.0, 311383.0, 311102.0, 311102.0, 311245.0, 311531.0, 311531.0, 311174.0, 311174.0, 311120.0]",0.625,30.0,3.75,6.0,7.333333333333333,6.0,44.0,6.0,2.5,2.5,15.0,1.0,4.0,5.0,"[311304.0, 311172.0, 311172.0, 311487.0, 311353.0, 311353.0, 311392.0, 311392.0, 311120.0, 311428.0]",0.8333333333333334,29.0,4.833333333333333
Watervliet Grace Christian,311604,2012,2,6.0,6.0,12.0,2,9.0,9.0,18.0,2.0,2.0,0.0,"[311621.0, 311621.0, 311392.0, 311392.0]",0.0,-6.0,-3.0,,,,,,,,,,,,,,2.0,6.0,6.0,12.0,2.0,9.0,9.0,18.0,2.0,0.0,0.0,"[311621.0, 311621.0]",0.0,-6.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[311392.0, 311392.0]",,0.0,
Wayland Union,311586,2012,17,5.0588235294117645,3.0,86.0,17,7.882352941176471,9.0,134.0,13.0,5.0,4.0,"[311243.0, 311115.0, 311522.0, 311305.0, 311305.0, 311379.0, 311379.0, 311379.0, 311117.0, 311444.0, 311444.0, 311444.0, 311529.0, 311529.0, 311529.0, 311092.0, 311251.0, 311251.0, 311251.0, 311444.0, 311130.0, 311130.0]",0.23529411764705882,-48.0,-2.8235294117647065,,,,,,,,,,,,,,10.0,3.3,2.0,33.0,10.0,9.1,10.0,91.0,9.0,1.0,1.0,"[311243.0, 311522.0, 311305.0, 311305.0, 311379.0, 311444.0, 311444.0, 311529.0, 311092.0, 311251.0, 311251.0]",0.1,-58.0,-5.8,7.0,7.571428571428571,4.0,53.0,7.0,6.142857142857143,6.0,43.0,4.0,4.0,3.0,"[311115.0, 311379.0, 311379.0, 311117.0, 311444.0, 311529.0, 311529.0, 311251.0, 311444.0, 311130.0, 311130.0]",0.42857142857142855,10.0,1.428571428571428
Wayne Memorial,311040,2012,28,4.285714285714286,3.5,120.0,28,5.857142857142857,6.0,164.0,16.0,2.0,10.0,"[311095.0, 311095.0, 311563.0, 311123.0, 311018.0, 311018.0, 311521.0, 311395.0, 311218.0, 311380.0, 311380.0, 311439.0, 311312.0, 311312.0, 311628.0, 311295.0, 311295.0, 311450.0, 311236.0, 311218.0, 311218.0, 311167.0, 311167.0, 311078.0, 311355.0, 311355.0, 311236.0, 311113.0]",0.35714285714285715,-44.0,-1.5714285714285712,,,,,,,,,,,,,,17.0,5.235294117647059,4.0,89.0,17.0,5.176470588235294,5.0,88.0,8.0,2.0,7.0,"[311095.0, 311095.0, 311018.0, 311018.0, 311521.0, 311395.0, 311218.0, 311380.0, 311380.0, 311312.0, 311312.0, 311628.0, 311295.0, 311295.0, 311236.0, 311218.0, 311236.0]",0.4117647058823529,1.0,0.0588235294117645,11.0,2.8181818181818183,2.0,31.0,11.0,6.909090909090909,7.0,76.0,8.0,0.0,3.0,"[311563.0, 311123.0, 311439.0, 311450.0, 311218.0, 311167.0, 311167.0, 311078.0, 311355.0, 311355.0, 311113.0]",0.2727272727272727,-45.0,-4.090909090909091
Webberville,311100,2012,9,3.5555555555555554,2.0,32.0,9,7.333333333333333,5.0,66.0,7.0,12.0,2.0,"[311360.0, 311360.0, 311543.0, 311357.0, 311345.0, 311345.0, 311229.0, 311229.0, 311543.0, 311198.0, 311520.0, 311397.0, 311397.0, 311286.0, 311286.0, 311137.0, 311514.0, 311456.0, 311456.0, 311592.0, 311592.0]",0.2222222222222222,-34.0,-3.7777777777777777,,,,,,,,,,,,,,7.0,4.285714285714286,3.0,30.0,7.0,5.428571428571429,5.0,38.0,5.0,8.0,2.0,"[311543.0, 311345.0, 311345.0, 311229.0, 311229.0, 311543.0, 311520.0, 311397.0, 311397.0, 311286.0, 311286.0, 311137.0, 311514.0, 311456.0, 311456.0]",0.2857142857142857,-8.0,-1.1428571428571432,2.0,1.0,1.0,2.0,2.0,14.0,14.0,28.0,2.0,4.0,0.0,"[311360.0, 311360.0, 311357.0, 311198.0, 311592.0, 311592.0]",0.0,-26.0,-13.0
West Bloomfield,311358,2012,22,4.863636363636363,5.0,107.0,22,6.181818181818182,6.0,136.0,12.0,6.0,10.0,"[311159.0, 311278.0, 311278.0, 311346.0, 311346.0, 311404.0, 311468.0, 311468.0, 311208.0, 311476.0, 311218.0, 311460.0, 311180.0, 311126.0, 311404.0, 311404.0, 311352.0, 311208.0, 311208.0, 311105.0, 311476.0, 311476.0, 311247.0, 311352.0, 311460.0, 311460.0, 311180.0, 311180.0]",0.45454545454545453,-29.0,-1.3181818181818183,,,,,,,,,,,,,,11.0,5.363636363636363,5.0,59.0,11.0,5.636363636363637,5.0,62.0,4.0,4.0,7.0,"[311159.0, 311278.0, 311278.0, 311346.0, 311346.0, 311476.0, 311180.0, 311126.0, 311404.0, 311404.0, 311208.0, 311208.0, 311247.0, 311460.0, 311460.0]",0.6363636363636364,-3.0,-0.2727272727272734,11.0,4.363636363636363,5.0,48.0,11.0,6.7272727272727275,6.0,74.0,8.0,2.0,3.0,"[311404.0, 311468.0, 311468.0, 311208.0, 311218.0, 311460.0, 311352.0, 311105.0, 311476.0, 311476.0, 311352.0, 311180.0, 311180.0]",0.2727272727272727,-26.0,-2.363636363636364
West Bloomfield Frankel Jewish Academy,311302,2012,19,2.1578947368421053,2.0,41.0,19,11.0,13.0,209.0,18.0,4.0,1.0,"[311288.0, 311288.0, 311615.0, 311314.0, 311314.0, 311521.0, 311521.0, 311314.0, 311314.0, 311323.0, 311323.0, 311258.0, 311258.0, 311323.0, 311323.0, 311521.0, 311521.0, 311258.0, 311258.0, nan, nan, nan, nan]",0.05263157894736842,-168.0,-8.842105263157894,,,,,,,,,,,,,,8.0,3.0,2.0,24.0,8.0,12.75,14.5,102.0,8.0,4.0,0.0,"[311521.0, 311521.0, 311314.0, 311314.0, 311323.0, 311323.0, 311258.0, 311258.0, nan, nan, nan, nan]",0.0,-78.0,-9.75,11.0,1.5454545454545454,2.0,17.0,11.0,9.727272727272727,11.0,107.0,10.0,0.0,1.0,"[311288.0, 311288.0, 311615.0, 311314.0, 311314.0, 311323.0, 311323.0, 311258.0, 311258.0, 311521.0, 311521.0]",0.09090909090909091,-90.0,-8.181818181818182
Westland Huron Valley Lutheran,311579,2012,1,1.0,1.0,1.0,1,4.0,4.0,4.0,1.0,1.0,0.0,"[311239.0, 311221.0]",0.0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,"[311239.0, 311221.0]",0.0,-3.0,-3.0
Westland John Glenn,311312,2012,22,3.272727272727273,2.0,72.0,22,6.454545454545454,6.0,142.0,16.0,5.0,5.0,"[311123.0, 311521.0, 311023.0, 311023.0, 311095.0, 311095.0, 311439.0, 311355.0, 311355.0, 311628.0, 311040.0, 311040.0, 311533.0, 311450.0, 311167.0, 311167.0, 311236.0, 311078.0, 311218.0, 311218.0, 311395.0, 311078.0, 311295.0, 311295.0, 311450.0, 311292.0]",0.22727272727272727,-70.0,-3.181818181818181,,,,,,,,,,,,,,11.0,3.1818181818181817,2.0,35.0,11.0,6.909090909090909,7.0,76.0,8.0,3.0,3.0,"[311023.0, 311023.0, 311095.0, 311095.0, 311439.0, 311355.0, 311355.0, 311533.0, 311450.0, 311167.0, 311167.0, 311078.0, 311078.0, 311450.0]",0.2727272727272727,-41.0,-3.7272727272727275,11.0,3.3636363636363638,2.0,37.0,11.0,6.0,4.0,66.0,8.0,2.0,2.0,"[311123.0, 311521.0, 311628.0, 311040.0, 311040.0, 311236.0, 311218.0, 311218.0, 311395.0, 311295.0, 311295.0, 311292.0]",0.18181818181818182,-29.0,-2.6363636363636362
